Size,Channels,Threads,Time_s
256,32,4,0.0174079
256,32,4,0.0141235
256,32,4,0.0174642
256,32,4,0.0144896
256,32,4,0.0133878
256,32,4,0.0127349
256,32,4,0.0145807
256,32,4,0.0128685
256,32,4,0.0142792
256,32,4,0.0124689
256,32,4,0.0163658
256,32,4,0.0140253
256,32,4,0.0097924
256,32,4,0.0154369
256,32,4,0.0110311
256,32,8,0.0130867
256,32,8,0.0104559
256,32,8,0.0090045
256,32,8,0.0090386
256,32,8,0.0088377
256,32,8,0.009388
256,32,8,0.0088105
256,32,8,0.0087094
256,32,8,0.0091003
256,32,8,0.0089101
256,32,8,0.0091429
256,32,8,0.008986
256,32,8,0.0091029
256,32,8,0.0089544
256,32,8,0.0104787
256,32,8,0.009279
256,32,8,0.0086335
256,32,8,0.0087645
256,32,8,0.0088257
256,32,8,0.0090779
256,32,8,0.0088188
256,32,8,0.0084058
256,32,8,0.0091731
256,32,8,0.0079542
256,32,8,0.0100472
256,32,8,0.0075099
256,32,8,0.0101918
256,32,8,0.0088242
256,32,8,0.0092951
256,32,8,0.0076461
256,32,8,0.0074987
256,32,8,0.0089699
256,32,8,0.0088923
256,32,8,0.0090038
256,32,8,0.0081862
256,32,8,0.0074811
256,32,8,0.0089049
256,32,8,0.008933
256,32,8,0.0088732
256,32,8,0.008324
256,32,8,0.0079075
256,32,8,0.0077613
256,32,8,0.0097077
256,32,8,0.0096021
256,32,8,0.0084996
256,32,8,0.0080597
256,32,8,0.0080012
256,32,8,0.0090188
256,32,8,0.0100246
256,32,8,0.008925
256,32,16,0.0117459
256,32,16,0.006855
256,32,16,0.0058066
256,32,16,0.0068321
256,32,16,0.0062379
256,32,16,0.0069054
256,32,16,0.0090214
256,32,16,0.0085794
256,32,16,0.0074653
256,32,16,0.0054651
256,32,16,0.0049785
256,32,16,0.0064792
256,32,16,0.0071186
256,32,16,0.0071863
256,32,16,0.0060279
256,32,16,0.0068236
256,32,16,0.0069494
256,32,16,0.0061496
256,32,16,0.0048871
256,32,16,0.006477
256,32,16,0.0053988
256,32,16,0.004985
256,32,16,0.0049987
256,32,16,0.0046041
256,32,16,0.0048646
256,32,16,0.0049505
256,32,16,0.0047271
256,32,16,0.0047225
256,32,16,0.0060237
256,32,16,0.0051383
256,32,16,0.0047336
256,32,16,0.004713
256,32,16,0.004853
256,32,16,0.0045361
256,32,16,0.0047549
256,32,16,0.0045729
256,32,16,0.0054146
256,32,16,0.0045676
256,32,16,0.0048223
256,32,16,0.0067301
256,32,16,0.0080448
256,32,16,0.0058373
256,32,16,0.0082951
256,32,16,0.0068244
256,32,16,0.0068466
256,32,16,0.0074046
256,32,16,0.0087559
256,32,16,0.0076556
256,32,16,0.0081723
256,32,16,0.0058266
256,32,32,0.0101971
256,32,32,0.0055066
256,32,32,0.0052275
256,32,32,0.0048509
256,32,32,0.0047245
256,32,32,0.004865
256,32,32,0.0046678
256,32,32,0.0052656
256,32,32,0.0047815
256,32,32,0.0049292
256,32,32,0.0049951
256,32,32,0.0048796
256,32,32,0.0046876
256,32,32,0.0046431
256,32,32,0.0047921
256,32,32,0.0052433
256,32,32,0.0047781
256,32,32,0.0047273
256,32,32,0.006235
256,32,32,0.006363
256,32,32,0.0064972
256,32,32,0.0062188
256,32,32,0.0057232
256,32,32,0.0058213
256,32,32,0.007481
256,32,32,0.0061939
256,32,32,0.0058514
256,32,32,0.0051827
256,32,32,0.0051472
256,32,32,0.0050382
256,32,32,0.0047877
256,32,32,0.0047254
256,32,32,0.0045778
256,32,32,0.0046494
256,32,32,0.0049423
256,32,32,0.0047909
256,32,32,0.0052083
256,32,32,0.0052737
256,32,32,0.0055576
256,32,32,0.0051218
256,32,32,0.0061944
256,32,32,0.0052164
256,32,32,0.0048888
256,32,32,0.0056674
256,32,32,0.0050156
256,32,32,0.0053156
256,32,32,0.0062429
256,32,32,0.0063846
256,32,32,0.0060785
256,32,32,0.0060614
256,32,64,0.0110356
256,32,64,0.0059005
256,32,64,0.0057503
256,32,64,0.0052398
256,32,64,0.0055294
256,32,64,0.0052541
256,32,64,0.0047572
256,32,64,0.0049205
256,32,64,0.0048364
256,32,64,0.004957
256,32,64,0.0051872
256,32,64,0.0052574
256,32,64,0.005409
256,32,64,0.0054736
256,32,64,0.0052726
256,32,64,0.0052531
256,32,64,0.0053542
256,32,64,0.0061994
256,32,64,0.0059064
256,32,64,0.0056889
256,32,64,0.0058866
256,32,64,0.0063444
256,32,64,0.0070666
256,32,64,0.005734
256,32,64,0.0051562
256,32,64,0.005589
256,32,64,0.0052959
256,32,64,0.0052022
256,32,64,0.0055318
256,32,64,0.0054032
256,32,64,0.0061792
256,32,64,0.006027
256,32,64,0.0054013
256,32,64,0.0055156
256,32,64,0.0052084
256,32,64,0.0054103
256,32,64,0.0050788
256,32,64,0.0053406
256,32,64,0.0051327
256,32,64,0.0052879
256,32,64,0.0052669
256,32,64,0.0052543
256,32,64,0.0051483
256,32,64,0.0051494
256,32,64,0.0052587
256,32,64,0.0051628
256,32,64,0.0055536
